ID,County_Soil,marginal_cost,marginal_qty
1930,"MERRICK COUNTY, NE",15.94310566,523304.4
1931,"TRUMBULL COUNTY, OH",15.95239987,173926.3
1932,"DUNN COUNTY, WI",15.97370753,466893.5
1933,"SCOTT COUNTY, IL",15.98436557,202893.8
1934,"LINCOLN COUNTY, NE",15.98436557,69238.4
1935,"MERCER COUNTY, NJ",15.98436557,61471.9
1936,"KEARNEY COUNTY, NE",15.99034283,656187.8
1937,"EFFINGHAM COUNTY, IL",16.01633127,348665.9
1938,"MONTGOMERY COUNTY, NY",16.02698931,155150
1939,"RICHLAND COUNTY, IL",16.03764735,306404
1940,"ADAIR COUNTY, MO",16.03764735,98184.2
1941,"THOMAS COUNTY, NE",16.09092913,2685.8
1942,"MCHENRY COUNTY, IL",16.14421091,382959.2
1943,"KALAMAZOO COUNTY, MI",16.14421091,238732
1944,"PEPIN COUNTY, WI",16.14421091,115971.2
1945,"CLAY COUNTY, TN",16.15486053,5765.8
1946,"HANOVER COUNTY, VA",16.15486053,63819.8
1947,"QUEEN ANNES COUNTY, MD",16.16551857,249018
1948,"HOUSTON COUNTY, MN",16.19749269,135262.5
1949,"MARSHALL COUNTY, SD",16.19749269,55893.3
1950,"STUTSMAN COUNTY, ND",16.22945839,13042.9
1951,"TUSCARAWAS COUNTY, OH",16.25077447,111051.9
1952,"DE KALB COUNTY, IL",16.26142409,701519.3
1953,"MADISON COUNTY, NY",16.31470587,159584.9
1954,"BARRON COUNTY, WI",16.36798765,284287.1
1955,"UNION COUNTY, PA",16.38930373,81369.6
1956,"BENEWAH COUNTY, ID",16.39996177,542.1
1957,"SCIOTO COUNTY, OH",16.41061139,63870.6
1958,"SALINE COUNTY, NE",16.45323513,638200.6
1959,"HENDERSON COUNTY, IL",16.48520925,331793.6
1960,"ADAMS COUNTY, IA",16.48520925,277050.3
1961,"SCOTT COUNTY, MN",16.49586729,169718.5
1962,"SCOTT COUNTY, MO",16.50651691,396396
1963,"IRION COUNTY, TX",16.54610993,3745.3
1964,"COSHOCTON COUNTY, OH",16.55979869,114751.5
1965,"LARUE COUNTY, KY",16.59177281,44692.1
1966,"POLK COUNTY, OR",16.61308047,160283.2
1967,"GLADWIN COUNTY, MI",16.67702029,53361
1968,"WHATCOM COUNTY, WA",16.68882327,44031.7
1969,"PHELPS COUNTY, MO",16.73030207,2073.4
1970,"SCHUYLER COUNTY, NY",16.74096011,43708.6
1971,"SANTA CRUZ COUNTY, AZ",16.76126595,123.2
1972,"STARK COUNTY, IL",16.76226777,323947
1973,"MARION COUNTY, IL",16.85817329,299451.8
1974,"HENRY COUNTY, IN",16.86883133,373669.3
1975,"CULPEPER COUNTY, VA",16.89014741,59218.8
1976,"SALINE COUNTY, MO",16.90080545,585670
1977,"LYCOMING COUNTY, PA",16.90080545,97923.4
1978,"PIERCE COUNTY, WI",16.93277115,374197.8
1979,"RANDOLPH COUNTY, IN",16.95407881,481021.5
1980,"MONONA COUNTY, IA",16.95407881,624699.8
1981,"DARKE COUNTY, OH",16.95407881,644783.8
1982,"GREELEY COUNTY, NE",16.97539489,212125.7
1983,"STEVENS COUNTY, WA",17.01801863,55316.8
1984,"SIOUX COUNTY, IA",17.04998433,842006.1
1985,"JEFFERSON COUNTY, NE",17.08195845,502335.7
1986,"WASHINGTON COUNTY, PA",17.12458219,96453
1987,"KENT COUNTY, MD",17.13524023,194068
1988,"ARENAC COUNTY, MI",17.13524023,83934.3
1989,"BRADFORD COUNTY, PA",17.15654789,204930
1990,"STEPHENSON COUNTY, IL",17.19917163,487160.5
1991,"GRUNDY COUNTY, MO",17.22048771,196714.1
1992,"MCLEAN COUNTY, IL",17.24180379,1292698.1
1993,"FAIRFIELD COUNTY, OH",17.25245341,301281.3
1994,"REAGAN COUNTY, TX",17.2663779,0
1995,"BROOKINGS COUNTY, SD",17.27376949,464581.1
1996,"OLMSTED COUNTY, MN",17.31639323,382146
1997,"BROWN COUNTY, SD",17.31639323,3836.2
1998,"MERCER COUNTY, IL",17.32705127,528385.7
1999,"WASHINGTON COUNTY, WI",17.32705127,211390.8
2000,"LEE COUNTY, IL",17.33770931,787689.7
2001,"SHELBY COUNTY, IL",17.33770931,671250.9
2002,"LAFAYETTE COUNTY, WI",17.33770931,455245.6
2003,"PUTNAM COUNTY, OH",17.34836735,545867.8
2004,"WINONA COUNTY, MN",17.36967501,190859.5
2005,"JEFFERSON COUNTY, IN",17.40164071,99180.4
2006,"MONTGOMERY COUNTY, IA",17.42295679,366066.6
2007,"CLALLAM COUNTY, WA",17.43100504,1084.1
2008,"MILLE LACS COUNTY, MN",17.43361483,111478.8
2009,"OKANOGAN COUNTY, WA",17.44907993,3400.3
2010,"WAYNE COUNTY, KY",17.45492249,24940.6
2011,"NORMAN COUNTY, MN",17.46558053,930046.7
2012,"HARRISON COUNTY, OH",17.46558053,41672.4
2013,"CEDAR COUNTY, IA",17.48689661,558959
2014,"MCPHERSON COUNTY, KS",17.54017839,845718.7
2015,"JEFF DAVIS COUNTY, TX",17.55781551,0
2016,"BOONE COUNTY, NE",17.56148605,632336.3
2017,"DAVIESS COUNTY, KY",17.57214409,222765.3
2018,"POCAHONTAS COUNTY, IA",17.58280213,674788
2019,"SAC COUNTY, IA",17.58280213,641511
2020,"WINNEBAGO COUNTY, WI",17.58280213,292519.9
2021,"DOUGLAS COUNTY, IL",17.59346017,466629.3
2022,"CROCKETT COUNTY, TX",17.60200512,0
2023,"GRATIOT COUNTY, MI",17.62542587,462807.6
2024,"WHITESIDE COUNTY, IL",17.64674195,705218.9
2025,"CHOCTAW COUNTY, OK",17.68936569,15597.2
2026,"BENTON COUNTY, MN",17.73198943,220619.7
2027,"PIKE COUNTY, MO",17.74264747,273167.7
2028,"HARDIN COUNTY, KY",17.76395513,76034.1
2029,"STERLING COUNTY, TX",17.79362253,271.1
2030,"PLATTE COUNTY, MO",17.79592925,182016.9
2031,"SULLIVAN COUNTY, IN",17.81723691,340229.7
2032,"LINN COUNTY, OR",17.81723691,223312.3
2033,"DAVIESS COUNTY, MO",17.82789495,248347.2
2034,"LUCAS COUNTY, OH",17.82789495,146077
2035,"NEWTON COUNTY, MO",17.88117673,20023.1
2036,"LA CROSSE COUNTY, WI",17.91314243,169982.7
2037,"SKAGIT COUNTY, WA",17.96845311,64088.7
2038,"BURT COUNTY, NE",17.99838991,593774.7
2039,"CLERMONT COUNTY, OH",17.99838991,105969.9
2040,"ADAMS COUNTY, PA",18.03036403,142129.9
2041,"HANCOCK COUNTY, IL",18.06232973,635575.3
2042,"KANDIYOHI COUNTY, MN",18.07298777,708227.5
2043,"YATES COUNTY, NY",18.08364581,99702.1
2044,"BURNETT COUNTY, WI",18.09430385,64846.3
2045,"TIOGA COUNTY, NY",18.11561151,47953.7
2046,"KNOX COUNTY, TN",18.11561151,3223
2047,"ISLAND COUNTY, WA",18.12471209,2661.1
2048,"BATES COUNTY, MO",18.16889329,342018.6
2049,"WASHINGTON COUNTY, MN",18.24349115,97777.7
2050,"FAYETTE COUNTY, OH",18.27545685,437153.6
2051,"COCHISE COUNTY, AZ",18.2761556,24.60000002
2052,"WILKIN COUNTY, MN",18.30742255,839017.9
2053,"RUSK COUNTY, WI",18.30742255,141523.5
2054,"WASHINGTON COUNTY, OR",18.31808059,171617.6
2055,"CAYUGA COUNTY, NY",18.38202041,291588.3
2056,"ST CLAIR COUNTY, IL",18.45660985,392696.3
2057,"HIDALGO COUNTY, NM",18.46012044,73.90000004
2058,"DELAWARE COUNTY, IN",18.48858397,365721
2059,"WAUKESHA COUNTY, WI",18.52054967,204540.4
2060,"TOM GREEN COUNTY, TX",18.53727757,279762.5
2061,"ST JOSEPH COUNTY, MI",18.54186575,353951.2
2062,"PIMA COUNTY, AZ",18.56323234,0
2063,"GUERNSEY COUNTY, OH",18.59514753,65313.8
2064,"CARLTON COUNTY, MN",18.61645519,8903.7
2065,"MAHASKA COUNTY, IA",18.64842089,449228.5
2066,"LIVINGSTON COUNTY, IL",18.65907893,1220432.1
2067,"WOODSON COUNTY, KS",18.65907893,112949.8
2068,"HOPKINS COUNTY, KY",18.68039501,133824.7
2069,"LAKE OF THE WOODS COUNTY, MN",18.69105305,78811.7
2070,"MOWER COUNTY, MN",18.69105305,744939.9
2071,"CHAMPAIGN COUNTY, OH",18.69105305,404669.5
2072,"LIVINGSTON COUNTY, NY",18.73367679,254875.8
2073,"COKE COUNTY, TX",18.74334984,24812.5
2074,"DE KALB COUNTY, MO",18.74432641,167990.6
2075,"LEWIS COUNTY, MO",18.74432641,259710.5
2076,"LOGAN COUNTY, OH",18.77630053,372490.3
2077,"GLASSCOCK COUNTY, TX",18.80488192,6110.7
2078,"HOWARD COUNTY, MO",18.87220605,162400.4
2079,"NEWAYGO COUNTY, MI",18.89352213,168397.2
2080,"GREENE COUNTY, OH",18.90417175,296361.9
2081,"ALLEGANY COUNTY, NY",18.93614587,98540
2082,"CARROLL COUNTY, MO",19.00007727,461648.8
2083,"SNOHOMISH COUNTY, WA",19.00219036,23555.9
2084,"MISSAUKEE COUNTY, MI",19.01073531,86719.2
2085,"UNION COUNTY, OH",19.01073531,425526
2086,"WAYNE COUNTY, IA",19.03205139,203950.9
2087,"COLE COUNTY, MO",19.08533317,28093.3
2088,"MONITEAU COUNTY, MO",19.08533317,61065.3
2089,"LOS ANGELES COUNTY, CA",19.10982309,123.2
2090,"ONONDAGA COUNTY, NY",19.11729887,173103.1
2091,"WYOMING COUNTY, NY",19.12795691,219586.4
2092,"TIPTON COUNTY, IN",19.18123869,303171.8
2093,"TOOLE COUNTY, MT",19.26141813,0
2094,"DAVIESS COUNTY, IN",19.27714421,359825.9
2095,"LORAIN COUNTY, OH",19.27714421,194843.9
2096,"SMITH COUNTY, TN",19.27714421,11590.7
2097,"CORTLAND COUNTY, NY",19.30910991,87844
2098,"GRAND FORKS COUNTY, ND",19.31976795,459390
2099,"GLACIER COUNTY, MT",19.33262326,111397.5
2100,"JO DAVIESS COUNTY, IL",19.34108403,297073.4
2101,"COLUMBIA COUNTY, WI",19.35174207,483460.8
2102,"HENRY COUNTY, IL",19.36239169,862720.3
2103,"HARLAN COUNTY, NE",19.39436581,449606.1
2104,"CHARLEVOIX COUNTY, MI",19.42633151,52995.1
2105,"GRAYSON COUNTY, KY",19.46895525,25118
2106,"HOWARD COUNTY, TX",19.49604654,2340.8
2107,"WRIGHT COUNTY, MN",19.50092095,407169.8
2108,"MARSHALL COUNTY, KS",19.51157899,703570.6
2109,"CANNON COUNTY, TN",19.54354469,19470.5
2110,"LINCOLN COUNTY, MT",19.57225236,3942.4
2111,"DIXON COUNTY, NE",19.58617685,413065
2112,"PEND OREILLE COUNTY, WA",19.64463611,15400
2113,"SAN DIEGO COUNTY, CA",19.65739882,985.6
2114,"CLARK COUNTY, WI",19.68208237,721826.9
2115,"YAMHILL COUNTY, OR",19.70339003,193103.7
2116,"GRANT COUNTY, MN",19.73536415,555808.2
2117,"LIBERTY COUNTY, MT",19.73777189,4854.1
2118,"NEZ PERCE COUNTY, ID",19.79930397,103832.9
2119,"MONROE COUNTY, IL",19.79930397,235377.9
2120,"CHELAN COUNTY, WA",19.8050455,11014.1
2121,"TAMA COUNTY, IA",19.80995359,616731.2
2122,"LAKE COUNTY, SD",19.87389341,401799
2123,"HILL COUNTY, MT",19.88070411,197.1
2124,"ADAMS COUNTY, IL",19.88455145,524442
2125,"GRAYS HARBOR COUNTY, WA",19.91963206,2981.5
2126,"PUTNAM COUNTY, MO",19.93783323,64480.4
2127,"CARLISLE COUNTY, KY",20.01242267,89458
2128,"CHARITON COUNTY, MO",20.01242267,449045.5
2129,"BERRIEN COUNTY, MI",20.03373875,260076.4
2130,"DOUGLAS COUNTY, WA",20.06418067,39793.6
2131,"RICE COUNTY, KS",20.07636249,726116.2
2132,"WAYNE COUNTY, NY",20.17226801,163569.3
2133,"BOONE COUNTY, IL",20.19357567,280790.6
2134,"FILLMORE COUNTY, NE",20.19357567,761992
2135,"MONTGOMERY COUNTY, IL",20.21489175,610023
2136,"AUDUBON COUNTY, IA",20.24686586,462583.9
2137,"MARION COUNTY, OR",20.24686586,311227.9
2138,"GEAUGA COUNTY, OH",20.25751549,85275.9
2139,"SHEBOYGAN COUNTY, WI",20.26817353,289857
2140,"KING COUNTY, WA",20.30691626,4090.2
2141,"INDIANA COUNTY, PA",20.35342101,74397.1
2142,"DONA ANA COUNTY, NM",20.37750683,0
2143,"BALLARD COUNTY, KY",20.40670279,116852.8
2144,"VERMILION COUNTY, IL",20.51326635,912686.5
2145,"YORK COUNTY, PA",20.54524046,295619.9
2146,"GREENE COUNTY, NY",20.57720616,33510.7
2147,"PONDERA COUNTY, MT",20.69382162,9437.2
2148,"GREEN COUNTY, WI",20.70507739,317706.3
2149,"NOLAN COUNTY, TX",20.72886014,122066.5
2150,"METCALFE COUNTY, KY",20.75835917,9506.2
2151,"ST CROIX COUNTY, WI",20.7690172,344600.2
2152,"BLAINE COUNTY, MT",20.79293465,2833.6
2153,"BREMER COUNTY, IA",20.83295702,405624.9
2154,"PINE COUNTY, MN",20.84361506,93244.6
2155,"MACON COUNTY, MO",20.87558076,219278.1
2156,"LANCASTER COUNTY, NE",20.87558076,665723.5
2157,"CRAWFORD COUNTY, KS",20.8862388,292304.3
2158,"RILEY COUNTY, KS",20.8862388,165901.2
2159,"DECATUR COUNTY, IN",20.89688843,334964.7
2160,"RICHLAND COUNTY, WI",20.90754646,229909.7
2161,"JUNIATA COUNTY, PA",20.9182045,69369.3
2162,"EDDY COUNTY, NM",20.92200133,0
2163,"LOGAN COUNTY, KY",20.96082824,181518
2164,"AROOSTOOK COUNTY, ME",20.96082824,556329.9
2165,"GRANT COUNTY, WI",20.96082824,646206.8
2166,"PACIFIC COUNTY, WA",20.98997369,73.89999998
2167,"MITCHELL COUNTY, TX",21.03678993,171174.1
2168,"DAWSON COUNTY, TX",21.04510758,78256.6
2169,"FLATHEAD COUNTY, MT",21.04541065,123766.7
2170,"CLARK COUNTY, MO",21.04607572,254018.7
2171,"ALBANY COUNTY, NY",21.08869946,47455.8
2172,"IDAHO COUNTY, ID",21.12067358,281167
2173,"GRANT COUNTY, NM",21.1218522,0
2174,"OTERO COUNTY, NM",21.1390768,73.90000004
2175,"PHILLIPS COUNTY, MT",21.17733125,0
2176,"DAKOTA COUNTY, MN",21.19526302,337566.8
2177,"PINAL COUNTY, AZ",21.22631109,24.59999996
2178,"PIERCE COUNTY, WA",21.2479134,5544
2179,"ORANGE COUNTY, CA",21.24943718,1084.2
2180,"MONROE COUNTY, MO",21.25920284,307745.6
2181,"SHELBY COUNTY, IN",21.31248462,431400.8
2182,"FLEMING COUNTY, KY",21.31248462,11176.7
2183,"BOYD COUNTY, NE",21.31248462,143306.2
2184,"COLUMBIA COUNTY, PA",21.31248462,97283.1
2185,"MINNEHAHA COUNTY, SD",21.31248462,514140.7
2186,"JONES COUNTY, IA",21.35510836,452765.5
2187,"PAULDING COUNTY, OH",21.40839014,468397.8
2188,"KITTITAS COUNTY, WA",21.44253628,9535.7
2189,"RANSOM COUNTY, ND",21.45101388,85276.5
2190,"GRAHAM COUNTY, AZ",21.4951614,24.69999999
2191,"SANTA BARBARA COUNTY, CA",21.53915739,16188.5
2192,"ISANTI COUNTY, MN",21.60020118,212102.3
2193,"CHEROKEE COUNTY, KS",21.62151726,401336.3
2194,"DAKOTA COUNTY, NE",21.62151726,264411.9
2195,"WASHINGTON COUNTY, IL",21.65348296,393163.8
2196,"OGLE COUNTY, IL",21.67479904,736707.1
2197,"LATAH COUNTY, ID",21.7813626,525990.1
2198,"RIPLEY COUNTY, IN",21.7813626,215822.3
2199,"CUMBERLAND COUNTY, KY",21.82398634,7879.9
2200,"RICE COUNTY, MN",21.82398634,353971.5
2201,"KLICKITAT COUNTY, WA",21.83463596,58372.1
2202,"CEDAR COUNTY, NE",21.845294,727594.6
2203,"ROCK ISLAND COUNTY, IL",21.86661008,269955.8
2204,"WASHTENAW COUNTY, MI",21.86661008,236943.2
2205,"TETON COUNTY, MT",21.87154343,2907.5
2206,"GENTRY COUNTY, MO",21.89857578,190473.4
2207,"PAWNEE COUNTY, NE",21.98383168,195616.9
2208,"KITSAP COUNTY, WA",22.06803525,98.60000002
2209,"CLINTON COUNTY, MI",22.12236094,370904.7
2210,"MARICOPA COUNTY, AZ",22.14914074,0
2211,"WORTH COUNTY, IA",22.15432664,432966.1
2212,"SANDERS COUNTY, MT",22.16754396,2464
2213,"RIVERSIDE COUNTY, CA",22.18332055,24.59999996
2214,"THURSTON COUNTY, WA",22.19787644,13034.6
2215,"FRANKLIN COUNTY, PA",22.20760842,279493
2216,"MASON COUNTY, WA",22.21723938,197.1
2217,"TIOGA COUNTY, PA",22.2289245,132359
2218,"BORDEN COUNTY, TX",22.23543214,79858.3
2219,"CALDWELL COUNTY, MO",22.23957412,179719.8
2220,"YOAKUM COUNTY, TX",22.24667106,0
2221,"IOSCO COUNTY, MI",22.25023216,25552.3
2222,"SANGAMON COUNTY, IL",22.2608902,804541.6
2223,"KNOX COUNTY, MO",22.28220628,242533.4
2224,"MIAMI COUNTY, IN",22.35679572,365741.3
2225,"WASHINGTON COUNTY, KS",22.35679572,620755.6
2226,"AUDRAIN COUNTY, MO",22.45270124,529869.6
2227,"SIERRA COUNTY, NM",22.49946697,0
2228,"KANE COUNTY, IL",22.50598302,340941.2
2229,"GREENLEE COUNTY, AZ",22.50791932,0
2230,"VENTURA COUNTY, CA",22.56180724,11038.7
2231,"LAKE COUNTY, MT",22.62732977,28138.9
2232,"WARREN COUNTY, KY",22.64451228,78621.3
2233,"SCURRY COUNTY, TX",22.67337991,260863.7
2234,"MADISON COUNTY, OH",22.69779406,502853.8
2235,"FREEBORN COUNTY, MN",22.7084521,739817.2
2236,"SUSQUEHANNA COUNTY, PA",22.7084521,148485.9
2237,"HENDERSON COUNTY, KY",22.72976818,247365.8
2238,"LEWIS COUNTY, WA",22.73550972,26143.1
2239,"AITKIN COUNTY, MN",22.75107584,30715.6
2240,"DEFIANCE COUNTY, OH",22.78304996,410950.8
2241,"FISHER COUNTY, TX",22.88799714,431865.3
2242,"MADISON COUNTY, IN",22.93223726,437052
2243,"CALDWELL COUNTY, KY",22.98551904,82775.6
2244,"IDA COUNTY, IA",23.14535596,465470.6
2245,"YAKIMA COUNTY, WA",23.18669164,1650.9
2246,"FULTON COUNTY, OH",23.18798812,429591.6
2247,"OUTAGAMIE COUNTY, WI",23.21995382,361533.5
2248,"KENT COUNTY, TX",23.22672243,46397.1
2249,"CLAY COUNTY, NE",23.23061186,679620.5
2250,"MINERAL COUNTY, MT",23.27352184,1650.8
2251,"ORANGE COUNTY, IN",23.34782504,85702.9
2252,"FOUNTAIN COUNTY, IN",23.36914112,349682.3
2253,"VAN WERT COUNTY, OH",23.36914112,465063.9
2254,"FRANKLIN COUNTY, NY",23.44373898,53313.6
2255,"WABASHA COUNTY, MN",23.4543886,240012.7
2256,"SAGINAW COUNTY, MI",23.47570468,509399.4
2257,"GALLATIN COUNTY, IL",23.49701234,270545.3
2258,"PARKE COUNTY, IN",23.50767038,271175.5
2259,"STONEWALL COUNTY, TX",23.5519526,128054.1
2260,"PORTER COUNTY, IN",23.5716102,262800.4
2261,"WINNEBAGO COUNTY, IL",23.6035759,344193.7
2262,"WEBSTER COUNTY, MO",23.65685768,3394.8
2263,"PAYNE COUNTY, OK",23.6888318,86979.2
2264,"CASCADE COUNTY, MT",23.72157202,60712.9
2265,"COWLITZ COUNTY, WA",23.73872927,8254.4
2266,"SOMERSET COUNTY, MD",23.77407928,61685.3
2267,"CASS COUNTY, ND",23.77407928,614647.6
2268,"TERRY COUNTY, TX",23.78127724,489966.4
2269,"ROLETTE COUNTY, ND",23.79118602,13091.9
2270,"GARZA COUNTY, TX",23.89551022,136604.1
2271,"KENT COUNTY, MI",23.9019505,247981.3
2272,"GILA COUNTY, AZ",23.90333116,0
2273,"LYON COUNTY, KS",23.92326658,209489.3
2274,"LEWIS AND CLARK COUNTY, MT",23.94282316,1601.6
2275,"BALTIMORE COUNTY, MD",23.95523228,116398.1
2276,"CLINTON COUNTY, MO",24.09376154,187546.1
2277,"MANITOWOC COUNTY, WI",24.09376154,224888.7
2278,"MARSHALL COUNTY, IN",24.10441958,415809.2
2279,"LIVINGSTON COUNTY, MO",24.14704332,291889.8
2280,"STEUBEN COUNTY, NY",24.18967548,299035
2281,"MISSOULA COUNTY, MT",24.2268355,10767.7
2282,"KING COUNTY, TX",24.24725078,31884.2
2283,"SUMNER COUNTY, KS",24.29623062,1274725.7
2284,"FERGUS COUNTY, MT",24.3135815,148948.8
2285,"NANCE COUNTY, NE",24.32820474,319605.5
2286,"POWELL COUNTY, MT",24.42725884,16705.9
2287,"TRIGG COUNTY, KY",24.466734,60363.1
2288,"CLARK COUNTY, WA",24.48147509,15769.6
2289,"CATRON COUNTY, NM",24.57903909,0
2290,"JUDITH BASIN COUNTY, MT",24.58686004,64951
2291,"COLUMBIA COUNTY, OR",24.62075362,9190.7
2292,"GREEN COUNTY, KY",24.62657934,15523.2
2293,"OSAGE COUNTY, KS",24.65854504,181251.9
2294,"JEFFERSON COUNTY, NY",24.67986112,166604.9
2295,"EMMET COUNTY, IA",24.69051074,424672.2
2296,"GARFIELD COUNTY, WA",24.70630417,84268.8
2297,"DICKENS COUNTY, TX",24.73138339,109450.9
2298,"ROOSEVELT COUNTY, NM",24.73590422,123.2
2299,"ATHENS COUNTY, OH",24.75445056,12481.4
2300,"JACKSON COUNTY, MN",24.7651086,768418.7
2301,"TAZEWELL COUNTY, VA",24.77576664,2774.8
2302,"LINCOLN COUNTY, NM",24.83556447,221.7
2303,"CATTARAUGUS COUNTY, NY",24.83969804,199475.3
2304,"WAHKIAKUM COUNTY, WA",24.86562755,1429.1
2305,"SWIFT COUNTY, MN",24.87167216,734491.3
2306,"CALUMET COUNTY, WI",24.90363786,198970.5
2307,"SAN BERNARDINO COUNTY, CA",24.90571727,147.8
2308,"FERRY COUNTY, WA",24.9142959,295.7
2309,"DONIPHAN COUNTY, KS",24.95691964,398773.8
2310,"GILLIAM COUNTY, OR",25.01973136,49.30000001
2311,"CRAWFORD COUNTY, IN",25.02085946,10103
2312,"SOCORRO COUNTY, NM",25.04135893,0
2313,"LYNN COUNTY, TX",25.04425495,934127
2314,"MONROE COUNTY, IN",25.0634832,26223.1
2315,"DORCHESTER COUNTY, MD",25.10610694,181000.5
2316,"GREENE COUNTY, IN",25.11676498,227998.9
2317,"WASCO COUNTY, OR",25.1477962,1256.6
2318,"JASPER COUNTY, MO",25.22332854,159961.1
2319,"BOTTINEAU COUNTY, ND",25.25529424,20453.9
2320,"KERN COUNTY, CA",25.27740167,0
2321,"MONROE COUNTY, MI",25.3938235,377897.6
2322,"GOSPER COUNTY, NE",25.42579762,315441.2
2323,"MEAGHER COUNTY, MT",25.47167938,9585
2324,"MORROW COUNTY, OR",25.49060456,0
2325,"EDGAR COUNTY, IL",25.50038706,648686.8
2326,"BAILEY COUNTY, TX",25.52806765,180414.1
2327,"YAVAPAI COUNTY, AZ",25.54159646,0
2328,"CLATSOP COUNTY, OR",25.56362813,936.3
2329,"DICKEY COUNTY, ND",25.57498492,178649.9
2330,"PIKE COUNTY, IL",25.58564296,503361.9
2331,"RED LAKE COUNTY, MN",25.59629258,389728.4
2332,"UMATILLA COUNTY, OR",25.66060282,176348.5
2333,"SCHOHARIE COUNTY, NY",25.72417222,60736.7
2334,"SKAMANIA COUNTY, WA",25.79623605,3622
2335,"SHOSHONE COUNTY, ID",25.86404846,74
2336,"LENAWEE COUNTY, MI",25.90532522,527206.6
2337,"SAN BENITO COUNTY, CA",25.96661315,2833.6
2338,"BROADWATER COUNTY, MT",26.04122785,1601.6
2339,"WILL COUNTY, IL",26.05451252,504642.6
2340,"CROSBY COUNTY, TX",26.07378286,724366.8
2341,"MONTGOMERY COUNTY, MO",26.0758286,248652.1
2342,"RAVALLI COUNTY, MT",26.08125864,17124.8
2343,"GRANITE COUNTY, MT",26.09504001,27424.3
2344,"JOHNSON COUNTY, MO",26.09713626,262292.2
2345,"LINCOLN COUNTY, OR",26.1232173,418.8
2346,"CURRY COUNTY, NM",26.12630696,65098.9
2347,"MIDLAND COUNTY, MI",26.18239215,129591
2348,"HARDIN COUNTY, IL",26.21435786,15754.2
2349,"HOCKLEY COUNTY, TX",26.23055538,858161.9
2350,"MUSSELSHELL COUNTY, MT",26.23406597,0
2351,"LUBBOCK COUNTY, TX",26.25030559,991735.4
2352,"DEER LODGE COUNTY, MT",26.26577911,2636.5
2353,"JEFFERSON COUNTY, MT",26.27920689,1059.5
2354,"GOLDEN VALLEY COUNTY, MT",26.35386368,0
2355,"JEFFERSON COUNTY, OR",26.3551349,0
2356,"DE KALB COUNTY, IN",26.38486123,301565.9
2357,"KINGS COUNTY, CA",26.43914484,0
2358,"TULARE COUNTY, CA",26.45260629,1010.2
2359,"TILLAMOOK COUNTY, OR",26.46478811,4385.9
2360,"TAZEWELL COUNTY, IL",26.5553562,586950.7
2361,"LEWIS COUNTY, NY",26.61929601,85851.9
2362,"TORRANCE COUNTY, NM",26.62311809,0
2363,"BOND COUNTY, IL",26.62995405,251111.8
2364,"NEWTON COUNTY, IN",26.62995405,401396.7
2365,"LAWRENCE COUNTY, IL",26.64060368,314494.5
2366,"ONEIDA COUNTY, NY",26.64060368,175451
2367,"LANCASTER COUNTY, PA",26.65126171,264718
2368,"PERRY COUNTY, PA",26.72585957,68349.5
2369,"DAUPHIN COUNTY, PA",26.76848331,81511.9
2370,"COTTLE COUNTY, TX",26.79448859,172135
2371,"WYANDOT COUNTY, OH",26.82176509,397493.7
2372,"WOODFORD COUNTY, KY",26.85373079,8722.6
2373,"SHELBY COUNTY, IA",26.90701257,645251.3
2374,"ROSEAU COUNTY, MN",26.92832865,879673.9
2375,"OLDHAM COUNTY, KY",26.93897827,11960.3
2376,"CLACKAMAS COUNTY, OR",26.95853485,145055.7
2377,"LANE COUNTY, OR",26.97095239,128103.3
2378,"CIBOLA COUNTY, NM",26.98662796,0
2379,"WHEELER COUNTY, OR",27.02739959,221.8
2380,"MULTNOMAH COUNTY, OR",27.0600893,41518.4
2381,"BENTON COUNTY, OR",27.11146846,99397.7
2382,"ALAMEDA COUNTY, CA",27.12102365,74
2383,"STEELE COUNTY, MN",27.14144735,423716.8
2384,"WHEATLAND COUNTY, MT",27.1710895,66725.1
2385,"GRANT COUNTY, IN",27.17342147,417577.8
2386,"LAMB COUNTY, TX",27.20213757,826351.7
2387,"SANTA CLARA COUNTY, CA",27.21543065,18036.4
2388,"SPOKANE COUNTY, WA",27.27998503,301298
2389,"SILVER BOW COUNTY, MT",27.2804649,689.9
2390,"MCLEOD COUNTY, MN",27.29063465,480980.8
2391,"SANTA CRUZ COUNTY, CA",27.33213871,25527
2392,"STANISLAUS COUNTY, CA",27.34970848,0
2393,"FRESNO COUNTY, CA",27.37806257,49.29999995
2394,"HOOD RIVER COUNTY, OR",27.39879776,54405.1
2395,"CONTRA COSTA COUNTY, CA",27.40008582,739.2
2396,"FLOYD COUNTY, TX",27.44643061,869274.6
2397,"MEEKER COUNTY, MN",27.45047999,552555.7
2398,"UNION COUNTY, OR",27.45973211,183863.7
2399,"SWEET GRASS COUNTY, MT",27.47811008,2439.3
2400,"CHIPPEWA COUNTY, MN",27.48245411,630574.6
2401,"COWLEY COUNTY, KS",27.52507785,365632.9
2402,"WEBSTER COUNTY, NE",27.53572747,402174.1
2403,"SAN MATEO COUNTY, CA",27.54893637,7047.1
2404,"HARRISON COUNTY, IN",27.55704355,101396
2405,"MADERA COUNTY, CA",27.56324812,221.8
2406,"TIPPECANOE COUNTY, IN",27.56770159,430079.5
